20150135:56:00,464.43,137.6042289,50,,
20150137:36:00,368.15,99.45652188,50,,
20150139:16:00,289.5133,77.65783215,50,,
20150140:56:00,60.18333,67.21262666,50,,
20150142:36:00,0,49.95533062,50,,
20150144:16:00,0,46.32221567,50,,
20150145:56:00,0,44.50565819,50,,
20150147:36:00,0,31.78975585,50,,
20150149:16:00,0,19.07385351,50,,
20150150:56:00,0,6.35795117,50,,
20150152:36:00,0,0,0,,
20150154:16:00,0,0,0,,
20150116:56:00,0,0,0,,
20150118:36:00,0,0,0,,
20150120:16:00,0,0,0,,
20150121:56:00,0,0,0,,
20150123:36:00,0,0,0,,
20150125:16:00,0,0,50,,
20150126:56:00,0,9.082787386,50,,
20150128:36:00,0,86.28648017,50,,
20150130:16:00,89.29667,186.1971414,50,,
20150131:56:00,140.4867,240.6938657,50,,
20150133:36:00,243.1933,261.5842767,50,,
20150135:16:00,294.0367,207.5416918,50,,
20150136:56:00,315.0867,137.6042289,50,,
20150138:36:00,98.86333,99.45652188,50,,
20150140:16:00,155.8033,77.65783215,50,,
20150141:56:00,67.03333,67.21262666,50,,
20150143:36:00,0,49.95533062,50,,
20150145:16:00,0,46.32221567,50,,
20150146:56:00,0,44.50565819,50,,
20150148:36:00,0,31.78975585,50,,
20150150:16:00,0,19.07385351,50,,
20150151:56:00,0,6.35795117,50,,
20150153:36:00,0,0,0,,
20150155:16:00,0,0,0,,
20150117:56:00,0,0,0,,
20150119:36:00,0,0,0,,
20150121:16:00,0,0,0,,
20150122:56:00,0,0,0,,
20150124:36:00,0,0,0,,
20150126:16:00,0,0,50,,
20150127:56:00,0,9.082787386,50,,
20150129:36:00,0,86.28648017,50,,
20150131:16:00,97.24,186.1971414,50,,
20150132:56:00,94.66333,240.6938657,50,,
20150134:36:00,300.33,261.5842767,50,,
20150136:16:00,335.1,207.5416918,50,,
20150137:56:00,345.55,137.6042289,50,,
20150139:36:00,232.03,99.45652188,50,,
20150141:16:00,130.51,77.65783215,50,,
20150142:56:00,47.11667,67.21262666,50,,
20150144:36:00,0,49.95533062,50,,
20150146:16:00,0,46.32221567,50,,
20150147:56:00,0,44.50565819,50,,
20150149:36:00,0,31.78975585,50,,
20150151:16:00,0,19.07385351,50,,
20150152:56:00,0,6.35795117,50,,
20150154:36:00,0,0,0,,
20150156:16:00,0,0,0,,
20150118:56:00,0,0,0,,
20150120:36:00,0,0,0,,
20150122:16:00,0,0,0,,
20150123:56:00,0,0,0,,
20150125:36:00,0,0,0,,
20150127:16:00,0,0,50,,
20150128:56:00,0,9.082787386,50,,
20150130:36:00,0,86.28648017,50,,
20150132:16:00,94.47333,186.1971414,50,,
20150133:56:00,200.03,240.6938657,50,,
20150135:36:00,211.9333,261.5842767,50,,
20150137:16:00,311.7133,207.5416918,50,,
20150138:56:00,160.6767,137.6042289,50,,
20150140:36:00,246.4933,99.45652188,50,,
20150142:16:00,189.34,77.65783215,50,,
20150143:56:00,65.89,67.21262666,50,,
20150145:36:00,0,49.95533062,50,,
20150147:16:00,0,46.32221567,50,,
20150148:56:00,0,44.50565819,50,,
20150150:36:00,0,31.78975585,50,,
20150152:16:00,0,19.07385351,50,,
20150153:56:00,0,6.35795117,50,,
20150155:36:00,0,0,0,,
20150157:16:00,0,0,0,,
20150119:56:00,0,0,0,,
20150121:36:00,0,0,0,,
20150123:16:00,0,0,0,,
20150124:56:00,0,0,0,,
20150126:36:00,0,0,0,,
20150128:16:00,0,0,50,,
20150129:56:00,0,9.082787386,50,,
20150131:36:00,0,86.28648017,50,,
20150133:16:00,85.52333,186.1971414,50,,
20150134:56:00,205.8167,240.6938657,50,,
20150136:36:00,296.1733,261.5842767,50,,
20150138:16:00,318.77,207.5416918,50,,
20150139:56:00,322.6633,137.6042289,50,,
20150141:36:00,262.9167,99.45652188,50,,
20150143:16:00,295.93,77.65783215,50,,
20150144:56:00,117.76,67.21262666,50,,
20150146:36:00,0,49.95533062,50,,
20150148:16:00,0,46.32221567,50,,
20150149:56:00,0,44.50565819,50,,
20150151:36:00,0,31.78975585,50,,
20150153:16:00,0,19.07385351,50,,
20150154:56:00,0,6.35795117,50,,
20150156:36:00,0,0,0,,
20150158:16:00,0,0,0,,
